Data,Tipo,Legenda / Tema,Views (Plays),Alcance,Interações,Shares,Visitas Perfil,Likes,Comentários,Salvos,Link do Post,Status/Erro
2022-09-29,FEED,"Uma amiga querida sempre me disse “ deveríamos começar pelo segundo filho” e hoje posso dizer que a compreendo em uma profundidade antes desconhecida.

Ah o segundo filho traz leveza e urgência. Seria isso paradoxal? Veremos 

A leveza vem da certeza de que tudo, tudo é passageiro. As noites em claro, o babyblues, a anulação temporária de quem se é ( ou de quem se era) e a urgência ?  Ah , ela vem da mesma fonte.

A urgência agora não é para que o terceiro mês chegue, o bebê sente, a noite prolongue. A minha alma hoje grita pela urgência de se viver o agora porque hoje a certeza de que tudo é passageiro se faz presente em mim.

Eu tenho urgência por viver cada detalhe, por tentar congelar cada momento. Escrevo em lágrimas pois fecho os olhos e ainda posso me lembrar de mim grávida da primogênita. Pisco mais uma vez e lembro dela bebê. Das nossas sonecas, das noites em claro que tanta sabedoria me trouxeram. 

Abro os olhos e já contemplo uma menina falante tão grande que nem parece ter saído de mim.

Corro os olhos para a pequena, ah ela já não é tão pequena assim. Já é um bebê grande. 
 
Que alegria e que dor. Será que somente eu vivo tal dualidade ? Madrugadas são tão longas mas os dias, meses e anos dos nossos filhos tão curtas. 

É urgente me entregar ao processo. 

Maternidade para mim sempre foi um processo de cura e hoje, um caminho de santificação. 

Sim, ela exige, é exaustiva mas eu a vejo com os olhos que escolhi: Deus, obrigada por me permitir maternar, não só a elas, mas a mim através delas.",1324,1324,155,0,2,136,9,10,https://www.instagram.com/p/CjGa4FGOYC-/,OK
2022-07-04,FEED,"Há 13 anos comemoramos juntos seu aniversário. Eu vi você trintar, foi uma loucura para chegar a tempo naquele dia em que namorávamos com 689km nos separando mas, na verdade, nada nos separava. 

Você  costuma dizer que me escolheu desde o primeiro dia mas, de fato ,nós fomos escolhidos por Ele.

Eu vi muito mais do que você trintando ou quarentando neste tempo todo. Eu vi você sendo sempre tão corajoso, forte , audacioso. Eu vi você nos guiar e segui cumprindo minha promessa a você “ por onde fores eu irei, onde repousares, repousarei”. Sim, eu sempre pude cumpri-la porque  sempre me senti segura ao seu lado. 

Eu vi você se tornar pai e isso modificou completamente nossos papéis e hoje sermos pais é nosso lugar de destaque. 

E como pais de crianças pequenas às vezes ( muitas vezes) falta tempo. Falta tempo para ser dois quando já se é quatro. 

A vida embola sabe? Mas, por mais embolada que seja eu ainda consigo ver você. 

Ainda vejo o homem que consegue ter leveza em meio ao caos, que o mundo pode estar caindo mas que deita no chão todos os dias, eu disse todos os dias, e brinca com as crianças. 

Consigo ver você se reiventando com uma coragem que é para poucos e já consigo ver também cada fruto que colherá do seu esforço. Viverá voos ainda mais altos do que já viveu. 

E nós, seguiremos assim, como o olhar das meninas para você. Olhar de quem honra, admira e se alegra. 

Eu te amo meu bem. Mais do que ontem e menos do que amanhã. 

Vamos juntos rumo aos cinquenta agora porque minha vida será para sempre ao seu lado.",1351,1351,151,0,4,140,8,3,https://www.instagram.com/p/CflOoHqOkyt/,OK
2022-06-05,FEED,"A maternidade é um caminho solitário, sobretudo, para aquelas que decidem vive-la integralmente.

Seus dias são todos iguais, as demandas da casa e das crianças parecem não ter fim, e na verdade, não tem mesmo. 

Você mal se lembra o dia da semana e para manter seu autocuidado necessita fazer um esforço enorme porque o autoabandono bate a porta e insiste em ficar.

É preciso se lembrar que você também importa. 

Além dos dias, as madrugadas se tornam particularmente solitárias.

Olho pela janela e parece que todos no mundo dormem mas sei que,  na verdade, há em algum lugar outra mãe embalando sua cria. 

O sono queima os olhos e olhar no relógio pode ser sua pior ação. Ao olhá-lo você conta a quanto tempo que está acordada e o quanto lhe resta, com muita sorte, dormir. 

No outro dia uma ou mais ( e quando se tem outra isso se torna particularmente desafiador ) criança te espera. 

Sim eu canso, às vezes choro. Mas ei, este lugar não é novo para mim. Essa não é a primeira criança que embalo. Ufa,  me lembro qhe é passageiro. 

Mas e enquanto não passa? 

Deus, olha eu aqui de novo. Ando tão sem tempo durante o dia que estar aqui no silêncio da madrugada pode ser um grande presente. Vamos conversar?",1001,1001,53,1,1,51,1,1,https://www.instagram.com/p/Ceb4X7WOjNA/,OK
2022-04-28,REELS,Café com terapia hoje ,47,47,5,0,0,5,0,0,https://www.instagram.com/reel/Cc5HxKNg4B0/,OK
2022-04-07,FEED,"S.I.L.Ê.N.C.I.O 

Privação, voluntária ou não, de falar, de publicar, de escrever, de pronunciar qualquer palavra ou som, de manifestar os próprios pensamentos.

Há tempo para tudo debaixo do céu, tempo de falar e tempo de calar.

Minha necessidade de silêncio chegou como brisa suave, fui aos poucos me afastando daqui, atendendo-a. Quando percebi, já não encontrava meios de voltar.

A brisa tornou-se tempestade e estou imersa em um processo que precisa ser atentamente e inteiramente vivido.

Por quê? Ainda não sei, mas me acalma o fato de que “Jesus retirava-se para lugares solitários e orava” Lucas 5:16.

Lugares solitários não são confortáveis, nos tiram do eixo, nos viram e reviram. Neles muitas vezes somos convidados a abrir mão (temporariamente ou não) de sonhos. Lugares solitários questionam: será cedo para desistir?

Silêncio.

Enquanto não há resposta, melhor calar. Melhor recalcular.

Melhor ouvir.

Jesus, eu disse, Jesus precisava de pausa, de silêncio e precisava orar.

Não seria demasiada presunção supor que podemos sempre viver sem interrupção? Sem silenciar?

Eu sigo introspectiva, calada (nem parece combinar comigo, não é?). Sim, haverá muito para dizer deste grande convite recebido de voltar-me para mim, para os meus, embora nem tudo será dito. Nem tudo precisa ser dito.

Eu estou em processo e, como sempre, sigo confiando nele 🙌🏻

Obs: Obrigada por tantas mensagens carinhosas durante meu silêncio.",552,552,113,0,0,88,20,5,https://www.instagram.com/p/CcDuOcnOmql/,OK
2022-03-15,REELS,Só aqui é assim??,44,44,48,0,0,44,3,1,https://www.instagram.com/reel/CbHqN9ClhBG/,OK
2022-02-16,REELS,trabalhar tem sido um grande desafio por aqui com as duas… ,42,42,7,0,0,7,0,0,https://www.instagram.com/reel/CaDFz93FtLK/,OK
2022-01-26,REELS,"Aula 2 do Espalhe-se preparada com sucesso!! 

NESTA AULA VOCÊ VAI...

🌹Entender como as suas crenças impactam a sua maneira de viver e maternar. 
🌹Aprenderá o primeiro grande passo para identificar seus gatilhos 
🌹Entenderá de onde vem seu medo de errar e sua sensação de nunca dar conta de tudo 
🌹Aprenderá 3 passos importantes para avançar em direção à uma vida mais leve e possível

Vamos juntas? ❤️",44,44,30,0,0,26,2,2,https://www.instagram.com/reel/CZM2H8fFnNB/,OK
2022-01-25,REELS,"É hoje!!!! Segunda turma do curso gratuito Espalhe-se!!! 

Eu tô pronta! E você?? 

Te espero hoje às 20:24 ❤️",786,786,30,0,0,30,0,0,https://www.instagram.com/reel/CZJ0n2UlnUN/,OK
2022-01-24,FEED,"E aí você está pronta para sair da maternidade. Carrega nos braços sua herança, seu coração fora do peito. Você se lembra da frase "" quando nasce um filho nasce também uma mãe "" respira fundo e se tranquiliza! Seu instinto dará conta do recado! 

Você chega em casa e não sabe exatamente por onde começar... mas o bebê sabe, ele chora e você instintivamente lhe oferece o peito. Possívelmente encontra aí o primeiro grande obstáculo, não é instinto mamar? O que estou fazendo de errado!? 

Seus peitos doem, seu bebê chora, você chora e descobre que o instinto é sugar, mas que a amamentação mesmo será um aprendizado. E ele chora, e você também chora!

Na verdade, choro é o que não falta, seja do bebê ou seja o seu, e eles não durarão apenas 40 dias..

Em alguns momentos, quando a exaustão toma conta de você, quando há o sequestro amígdala, você pensa "" o que eu fui fazer da minha vida""? E o bebê chora e você chora! 

Chora por amor, por alegria, por gratidão e no mesmo instante por dor, sofrimento, culpa! Ah a culpa.... você se culpa por sentir, porque, afinal seu bebê é saudável, você o ama, então como pode querer ter sua vida antiga de volta? Que tipo de mãe é você?
 
Você é uma mãe como todas as outras, vivendo o mesmo processo ambivalente, desafiador e sigiloso! 

Sim, sigiloso! Quantas vezes você ouviu suas amigas mães dizerem tudo isso que está sentindo? Será que elas não sentiram? Provavelmente elas não contaram pelo mesmo motivo que você...vergonha dessa ambivalência que está vivendo. Afinal, ser mãe é tão lindo, sagrado como posso estar achando pesado demais!? Simplesmente porque é desafiador e cada mulher viverá esse processo em uma intensidade diferente. 

E esse processo tem nome! Já ouviu falar em MATRESCÊNCIA? A Psiquiatra Alexandra Sack desenvolve um trabalho incrível sobre o processo de se tornar mãe. Ela explica essa dualidade de olhar para um ser que é totalmente dependente de você, sentir seu coração transbordar de amor, mas, ao mesmo tempo olhar para você, não se reconhecer mais e ter vontade de voltar a ser quem era. É fazer vir ao mundo e criar um filho enquanto se cria também uma mãe!

 E para você como foi o processo que agora tem nome?",855,855,101,1,3,94,6,1,https://www.instagram.com/p/CZHElp1rOTj/,OK
2022-01-23,FEED,"Quando eu criei a mentoria “ Círculo Florescer” eu sabia do potencial de transformar vidas que ele tinha, afinal, eu percorri o mesmo caminho para transformar a minha. 

Apesar de intuitivamente saber, eu precisava confirmar! Por ele dezenas de mulheres já passaram e até hoje foi unânime o poder de transformação dele. 

Muitas já me disseram “ entrei nele pensando que seria uma coisa e foi muito mais que eu esperava” .

Como a @raquelmbarreto mencionou, a gente entra uma e sai totalmente diferente. 

Resolvi te contar isso por um motivo: você pode ser livre das caixas que te aprisionam. Você pode ser uma mulher com sonhos e planos pessoais sem deixar seus filhos de lado. Você pode ser sua melhor versão. 

Acredite: você pode! E estou aqui para te conduzir.

Faltam 2 dias para o Espalhe-se. 

Link na Bio",0,0,0,0,0,28,1,0,https://www.instagram.com/tv/CZFONWBFfpy/,(#100) The Media Insights API does not support the shares metric for this media product type.
2022-01-22,FEED,"Esta foto revela tanto! Nela estou ministrando com minha sócia no @e.durareconsultoria uma formação de professores que realizamos nessa semana. 

Olhar para ela me faz lembrar uma parte de quem eu sou: professora! 
Há mais de 15 anos trabalho com educação e formar professores sempre foi minha paixão mas, isso adormeceu por um período.

Quando eu sai do Brasil exonerei um concurso público onde eu atuava como coordenadora pedagógica e em nenhum momento olhei para trás. Em 5 anos que fiquei fora muita coisa mudou em mim mas o amor por educar permaneceu. 

Tanto permaneceu que floresceu de outra maneira, em outro solo. Eu  passei a guiar mães. Ensinar sobre educação respeitosa para mães ( e alguns pais até hoje, que pena né?) faz meus olhos brilharem. Saber que o meu trabalho impulsiona transformações importantes nelas a ponto de modificarem sua forma de se relacionarem com seus filhos me encoraja. 

Porque a criança, ah ela é semente boa que só precisa estar em solo fértil e com condições adequadas para frutificar o que já existe nela. Semente boa que só precisa de um bom semeador. 

Eu que por tanto anos trabalhei orientando professores voltei para este lugar de fala. Eu alcanço crianças através do meu trabalho com suas mães e imaginar quantas delas eu alcanço com meu trabalho com professores me enche de esperança porque ""se houver ajuda e salvação para a humanidade, só poderá ser através das crianças"" (Montessori) só poderá ser através da revolução da educação.",443,443,82,0,2,79,3,0,https://www.instagram.com/p/CZCV6FWIDCt/,OK
2022-01-20,FEED,"Esta semana me percebi em um movimento bastante cruel comigo. Me cobrei por tantas coisas, pela roupa para lavar, pela casa por organizar, pelo trabalho prestes a um lançamento que tem deixado a desejar… ⁣
⁣
A lista de insatisfação parecia interminável e quanto mais eu olhava para ela mais eu me afundava em sentimentos muito destrutivos. ⁣
⁣
Percebi todo esse movimento e respirei. Fui para meu lugar de oração, olhei  para toda a minha raiva e frustração e acolhi, afinal, sempre estará tudo bem sentir. ⁣
⁣
Comecei a identificar de onde vinha o meu incômodo , mesmo porque, toda a semana tenho uma lista de afazeres inconcluidos que não me desestabilizam, mas nesta semana estava diferente. Fechei os olhos, respirei e silenciei para o mundo de fora e assim consegui ouvir o mundo de dentro. ⁣
⁣
A verdade é que nem sempre conseguiremos gerenciar tão bem nossas emoções, e negá-las não tornam as coisas mais fáceis, porque elas irão aparecer disfarçadas em uma resposta atravessada, em um choro contido e de repente, a gente se percebe se sentindo inadequada, insuficiente. ⁣
⁣
Acolher nossos sentimentos e nossas semanas difíceis é um passo importante para acolhermos também os nossos filhos em suas fragilidades.⁣
⁣
É preciso que sejamos gentis também conosco, percebendo os nossos limites. É urgente olharmos para gente! ⁣
⁣
Sócrates dizia que é impossível cuidar do outro sem cuidar de si, às vezes penso que ele disse isso por não ser mãe ! Sim, nós conseguimos cuidar de todos e menos de nós, porém, por um tempo e com um alto preço. ⁣
⁣
Eu conheço esse preço, não tanto no papel de mãe mas no papel de filha e não quero ocupar este lugar como minha mãe ocupou.⁣
⁣
Ei, como andam suas emoções? Sua autocobrança? Assim como eu, nesta semana, você tem andado no piloto automático? ⁣
⁣
Lá vem outra semana, e com ela uma oportunidade de recomeçar. Pegue um caderno, escreva uma lista de prioridades. Você não precisa ocupar o primeiro lugar nessa lista, contudo, você precisa estar nela também. ⁣
⁣
Cuidar de você mesma é o ato de se notar responsável por si! ⁣
⁣
Quer começar a próxima semana cuidando de você? Inscreva-se Espalhe-se, gratuito, potente e transformador.",449,449,54,0,0,53,0,1,https://www.instagram.com/p/CY9VcpJgcDR/,OK
2022-01-19,FEED,"Você tem sido a mulher que deseja que sua filha se torne? Tem ensinado seus filhos homens sobre o feminino e sua potência? 

Muito do que nós carregamos de crenças sobre quem somos e sobre o mundo a nossa volta foi construído a partir do que ouvimos sobre isso.

Será que assim como eu você passou boa parte da sua vida ouvindo como é difícil ser mulher? Ouviu também que menstruar é horrível, que isso ou aquilo não era coisa de mulher? 

Tudo isso contribuiu para que eu vivesse a maior parte da minha vida desconectada da minha energia feminina. Isso me fazia me sentir inadequada, sobrecarregada, sem criatividade, exausta. 

Eu tive a sorte de me reconectar com saberes esquecidos, compreender meu corpo e seus ciclos, assumir minha potência e com muito trabalho transcender tudo isso. 

Hoje encorajo mulheres não a trilharem o mesmo caminho que o meu, elas podem encontrar sua própria maneira, mas as encorajo para buscar a reconexão com quem são em essência e viverem a liberdade emocional, física e espiritual que isso nos traz. 

Karina, o que isso tem de relação com uma página de maternidade e educação de filhos? Tudo!!! Somos ancestrais da próxima geração. Se queremos nossas filhas vivendo outra realidade, sejamos nós a criá-la a partir de agora. 

Se sentiu tocada em dar o primeiro passou? Vem comigo para o curso gratuito Espalhe-se

Para mais informações, acesse o link da Bio...será potente, incrível, transformador! Ah, não esqueça de marcar aqui uma amiga para se unir ao nosso bando. 

#sagradofeminino #maternidadeconsciente #autoconhecimento #ciclicidadefeminina #mulher #mãe",365,365,87,0,3,65,0,22,https://www.instagram.com/p/CY7h37dsXjT/,OK
2022-01-17,FEED,"A maternidade é tão, tão intensa que nós, assumimos o papel de mãe e nos parece, por um período, que esse é o único a desempenharmos. ⁣
⁣
Sentimos que deixamos de existir! Há uma desconexão com quem éramos e com quem enxergamos no espelho. E não me refiro aos aspectos físicos porque esses são por todos vistos. Me refiro a mulher que há dentro de você, de mim, me refiro aos sonhos, às vontades, que por hora ficam todas em segundo plano. ⁣
⁣
Nossas prioridades mudaram, nossa maneira de enxergar as coisas não é mais a mesma, nós geramos vida! ⁣
⁣
Não seria demais ou desperdício desejar voltar a ser a pessoa de antes? Penso que algum tempo off de nós mesmas e entregues ao novo papel é super bem-vindo! ⁣
⁣
Comigo foi assim, antes não havia espaço em mim além de maternar e tudo bem! Vivi intensamente e só para a Heloise até que... ⁣
⁣
Foi chegado o tempo de voltar para mim, não como antes, essa nem tenho a pretensão de encontrar mas...⁣
⁣
Tenho encontrado algumas versões de mim, colocado luz em muitas sombras e já criei intimidade com essa nova pessoa. Já comecei a entender a reconfiguração do meu entorno, das minhas prioridades, do meu relacionamento. Novos papéis , novo equilíbrio .⁣
⁣
Tenho sentido prazer em minha companhia… ⁣
⁣
E você, está com saudade de você mesma? Sente a necessidade de se reencontrar e não sabe bem por onde começar? Vem comigo, eu posso te apoiar. ⁣
⁣
Falta 1 semana! Vem para o Espalhe-se 🌷",314,314,39,2,0,37,1,1,https://www.instagram.com/p/CY1d6xLIUk7/,OK
2022-01-16,FEED,"Não fazia ideia de que horas eram. A caçula acabara de adormecer e quando finalmente me ajeito na cama percebo a mais velha em pé na porta do quarto. 

Meus movimentos rápidos e precisos objetivam não acordar aquela que acabara de dormir. Tento pegar a mais velha que recusa meu colo e sai do quarto pisando duro. 

Olho no relógio e são 4:40. Ela pede leite e neste momento meu corpo esfria. ""Pelo amor como eu fui esquecer de comprar o bendito leite? ""

""Filha, não tem leite mas tem suco"". -  Eu digo. Ela batendo o pé no chão “ eu quero leite. E cadê meu canudo?"" Que canudo filha - pergunto. E o choro já a invade. ""Meu canudo! Quero meu canudo!"" Eu imaginei que se tratava de algo que ela comprou com pai. Eles tinham saído juntos a noite.

Vou para cozinha falando “ Senhor, se eu não tiver um canudo faça aparecer um “. Abro a gaveta, ufa! Um canudo. 

Entrego o canudo e ela “ agora quero leite”, filha não tem leite, tem suco! O choro a invade outra vez. Deus agora sente misericórdia de mim e me faz lembrar de um leite em pó guardado para emergências ( que orgulho senti de mim, preparada que fala né? ) 

Peguei o pó e fui preparar. “ isso não é leite” - berrou ela. “ É sim filha, mas esse é em pó.

Sim, era muito querer que ela que só viu leite líquido até hoje achasse possível ele virar pó. Preparei o leite. Dei a ela que obviamente respondeu “ eu não quero” 

“ Então você quer suco?” - tentei outra vez: ""Não !""

5:10 e ela permanecia em pé na cozinha dizendo “ tô com sede” e negando tudo que oferecia. Cerrei os dentes! Ah vontade de enfiar goela abaixo- pensei. Mas ufa.. só pensei! 

Só pensei porque olhei para ela. Em pé, brava, visivelmente em desequilíbrio emocional, sem aceitar meu colo ou qualquer coisa que eu oferecia. Pensei “ o que você faz agora Karina?” O básico! O essencial! O que funciona . 
Sentei no chão. Ofereci colo. Nada! Fiquei ali em silêncio ao lado dela por… ual já são 5:30 

De repente ela pega a xícara do leite, toma! Ufa …
Mais um pouco e… veio para o lugar dela, meu colo. 
Ficou ali aninhada e ofereci sua cama. Aceitou. Levei para o quarto e ela se agarrou em mim e pensei “ Senhor….
CONTINUA NOS COMENTÁRIOS 👇🏻",348,348,137,0,1,115,18,4,https://www.instagram.com/p/CYy1lAvAHJn/,OK
2022-01-13,FEED,"Eu não gosto da Isis mãe, foi a justificativa da Helo por ter batido na irmã. 

Respondi: é filha? E você sabe o porquê você não gosta? Eu não sei -  ela respondeu. 

Eu poderia ter dito neste momento que ela tem que gostar da irmã, que é feio bater e mais feio ainda dizer isso.

Sim, poderia! Poderia se eu quisesse perpetuar o não sentir, o socialmente aceito. Poderia se eu quisesse encaixotar minha filha na caixa da aprovação alheia. 

Eu poderia mas não fiz. O que eu fiz foi abraçá-la forte, foi abrir espaço para o sentir sem julgamento e para o amor sem condição. 

Ser ninho e não gaiola. Dar aquilo que não recebi porque dar o que não tivemos cura. 

Ah quantas oportunidades de cura e transformação minha filha  me oferece. Eu estou atenta a elas e as aceito. 

Segui abraçada e perguntei: “Será que você não gosta da Isis porque tem saudade de ser só você e eu filha?” E ela disse : “ acho que é mãe “ 
Eu entendo você filha! Entendo que você sente saudades e entendo que você neste momento não goste da sua irmã. Está tudo bem. Você pode sentir filha, a gente sempre pode sentir. 

“ E bater mãe “? Eu já ia te explicar sobre isso filha. Não filha, bater machuca. 

Você quer fazer algo para sua irmã se sentir melhor? Perguntei.

Sim mãe, vou dar um beijo nela.",596,596,119,0,1,111,4,4,https://www.instagram.com/p/CYsMcXoNXiv/,OK
